id,family,date,sales,Trained,store_nbr,onpromotion
8716,GROCERY I,8/29/15,2418,1,1,557
8717,GROCERY II,8/29/15,10,1,1,5
8718,MEATS,8/29/15,279.925,1,1,41
8719,POULTRY,8/29/15,260.66998,1,1,33
8720,PRODUCE,8/29/15,2426.404,1,1,190
8721,SEAFOOD,8/29/15,29.220999,1,1,5
8722,BREAD/BAKERY,8/30/15,136.302,1,1,42
8723,EGGS,8/30/15,69,1,1,19
8724,FROZEN FOODS,8/30/15,44,1,1,21
8725,GROCERY I,8/30/15,869,1,1,372
8726,GROCERY II,8/30/15,2,1,1,1
8727,MEATS,8/30/15,86.641,1,1,32
8728,POULTRY,8/30/15,143.293,1,1,28
8729,PRODUCE,8/30/15,1100.327,1,1,170
8730,SEAFOOD,8/30/15,9.337,1,1,5
8731,BREAD/BAKERY,8/31/15,460.467,1,1,67
8732,EGGS,8/31/15,131,1,1,25
8733,FROZEN FOODS,8/31/15,105,1,1,23
8734,GROCERY I,8/31/15,2454,1,1,574
8735,GROCERY II,8/31/15,18,1,1,7
8736,MEATS,8/31/15,208.39,1,1,33
8737,POULTRY,8/31/15,222.188,1,1,28
8738,PRODUCE,8/31/15,2356.222,1,1,191
8739,SEAFOOD,8/31/15,23.18,1,1,6
8740,BREAD/BAKERY,9/1/15,426.456,1,1,72
8741,EGGS,9/1/15,135,1,1,25
8742,FROZEN FOODS,9/1/15,119.52,1,1,23
8743,GROCERY I,9/1/15,2517,1,1,559
8744,GROCERY II,9/1/15,30,1,1,6
8745,MEATS,9/1/15,206.693,1,1,37
8746,POULTRY,9/1/15,306.964,1,1,29
8747,PRODUCE,9/1/15,2347.307,1,1,184
8748,SEAFOOD,9/1/15,18.507,1,1,4
8749,BREAD/BAKERY,9/2/15,509.943,1,1,70
8750,EGGS,9/2/15,183,1,1,28
8751,FROZEN FOODS,9/2/15,116,1,1,23
8752,GROCERY I,9/2/15,3066,1,1,604
8753,GROCERY II,9/2/15,26,1,1,4
8754,MEATS,9/2/15,341.532,1,1,42
8755,POULTRY,9/2/15,323.676,1,1,32
8756,PRODUCE,9/2/15,3938.1821,1,1,189
8757,SEAFOOD,9/2/15,42.535,1,1,5
8758,BREAD/BAKERY,9/3/15,446.004,1,1,68
8759,EGGS,9/3/15,147,1,1,28
8760,FROZEN FOODS,9/3/15,122,1,1,26
8761,GROCERY I,9/3/15,2571,1,1,546
8762,GROCERY II,9/3/15,30,1,1,6
8763,MEATS,9/3/15,330.592,1,1,42
8764,POULTRY,9/3/15,293.203,1,1,32
8765,PRODUCE,9/3/15,2590.626,1,1,177
8766,SEAFOOD,9/3/15,26.82,1,1,5
8767,BREAD/BAKERY,9/4/15,342.379,1,1,66
8768,EGGS,9/4/15,177,1,1,28
8769,FROZEN FOODS,9/4/15,157,1,1,19
8770,GROCERY I,9/4/15,2840,1,1,568
8771,GROCERY II,9/4/15,14,1,1,3
8772,MEATS,9/4/15,734.12604,1,1,44
8773,POULTRY,9/4/15,481.573,1,1,34
8774,PRODUCE,9/4/15,2358.388,1,1,182
8775,SEAFOOD,9/4/15,45.296,1,1,6
8776,BREAD/BAKERY,9/5/15,405.524,1,1,69
8777,EGGS,9/5/15,148,1,1,27
8778,FROZEN FOODS,9/5/15,135,1,1,25
8779,GROCERY I,9/5/15,2430,1,1,549
8780,GROCERY II,9/5/15,23,1,1,6
8781,MEATS,9/5/15,230.404,1,1,36
8782,POULTRY,9/5/15,262.91,1,1,32
8783,PRODUCE,9/5/15,2441.244,1,1,184
8784,SEAFOOD,9/5/15,38.262,1,1,7
8785,BREAD/BAKERY,9/6/15,159.45999,1,1,47
8786,EGGS,9/6/15,76,1,1,26
8787,FROZEN FOODS,9/6/15,54,1,1,19
8788,GROCERY I,9/6/15,1067,1,1,394
8789,GROCERY II,9/6/15,4,1,1,4
8790,MEATS,9/6/15,180.008,1,1,28
8791,POULTRY,9/6/15,125.522,1,1,25
8792,PRODUCE,9/6/15,1085.965,1,1,167
8793,SEAFOOD,9/6/15,18.229,1,1,5
8794,BREAD/BAKERY,9/7/15,357.784,1,1,69
8795,EGGS,9/7/15,148,1,1,27
8796,FROZEN FOODS,9/7/15,130,1,1,24
8797,GROCERY I,9/7/15,2477,1,1,560
8798,GROCERY II,9/7/15,20,1,1,4
8799,MEATS,9/7/15,234.194,1,1,40
8800,POULTRY,9/7/15,224.778,1,1,30
8801,PRODUCE,9/7/15,2477.844,1,1,190
8802,SEAFOOD,9/7/15,15.530001,1,1,5
8803,BREAD/BAKERY,9/8/15,364.3,1,1,67
8804,EGGS,9/8/15,144,1,1,27
8805,FROZEN FOODS,9/8/15,128.546,1,1,24
8806,GROCERY I,9/8/15,2406,1,1,550
8807,GROCERY II,9/8/15,20,1,1,5
8808,MEATS,9/8/15,227.826,1,1,41
8809,POULTRY,9/8/15,264.995,1,1,32
8810,PRODUCE,9/8/15,2444.229,1,1,189
8811,SEAFOOD,9/8/15,22.534,1,1,6
8812,BREAD/BAKERY,9/9/15,503.954,1,1,78
8813,EGGS,9/9/15,167,1,1,30
8814,FROZEN FOODS,9/9/15,155.504,1,1,29
8815,GROCERY I,9/9/15,2627,1,1,581
8816,GROCERY II,9/9/15,23,1,1,3
8817,MEATS,9/9/15,387.064,1,1,44
8818,POULTRY,9/9/15,327.263,1,1,33
8819,PRODUCE,9/9/15,3617.743,1,1,191
8820,SEAFOOD,9/9/15,41.533,1,1,7
8821,BREAD/BAKERY,9/10/15,390.315,1,1,67
8822,EGGS,9/10/15,101,1,1,24
8823,FROZEN FOODS,9/10/15,118,1,1,23
8824,GROCERY I,9/10/15,2047,1,1,523
8825,GROCERY II,9/10/15,26,1,1,6
8826,MEATS,9/10/15,259.98,1,1,37
8827,POULTRY,9/10/15,252.461,1,1,32
8828,PRODUCE,9/10/15,1723.801,1,1,188
8829,SEAFOOD,9/10/15,24.843,1,1,5
8830,BREAD/BAKERY,9/11/15,402.269,1,1,74
8831,EGGS,9/11/15,143,1,1,25
8832,FROZEN FOODS,9/11/15,160,1,1,24
8833,GROCERY I,9/11/15,2263,1,1,539
8834,GROCERY II,9/11/15,28,1,1,5
8835,MEATS,9/11/15,804.343,1,1,50
8836,POULTRY,9/11/15,511.376,1,1,32
8837,PRODUCE,9/11/15,2218.786,1,1,188
8838,SEAFOOD,9/11/15,45.428,1,1,7
8839,BREAD/BAKERY,9/12/15,408.914,1,1,73
8840,EGGS,9/12/15,167,1,1,26
8841,FROZEN FOODS,9/12/15,130,1,1,25
8842,GROCERY I,9/12/15,2443,1,1,549
8843,GROCERY II,9/12/15,18,1,1,5
8844,MEATS,9/12/15,392.086,1,1,45
8845,POULTRY,9/12/15,318.433,1,1,34
8846,PRODUCE,9/12/15,2549.697,1,1,188
8847,SEAFOOD,9/12/15,29.201,1,1,5
8848,BREAD/BAKERY,9/13/15,158.196,1,1,45
8849,EGGS,9/13/15,83,1,1,23
8850,FROZEN FOODS,9/13/15,47.029,1,1,16
8851,GROCERY I,9/13/15,969,1,1,371
8852,GROCERY II,9/13/15,3,1,1,1
8853,MEATS,9/13/15,129.313,1,1,34
8854,POULTRY,9/13/15,139.81,1,1,25
8855,PRODUCE,9/13/15,1168.567,1,1,164
8856,SEAFOOD,9/13/15,17.81,1,1,7
8857,BREAD/BAKERY,9/14/15,424.764,1,1,66
8858,EGGS,9/14/15,162,1,1,25
8859,FROZEN FOODS,9/14/15,117,1,1,23
8860,GROCERY I,9/14/15,2349,1,1,540
8861,GROCERY II,9/14/15,22,1,1,4
8862,MEATS,9/14/15,281.81702,1,1,41
8863,POULTRY,9/14/15,322.712,1,1,28
8864,PRODUCE,9/14/15,2709.902,1,1,193
8865,SEAFOOD,9/14/15,21.417,1,1,6
8866,BREAD/BAKERY,9/15/15,350.998,1,1,69
8867,EGGS,9/15/15,122,1,1,24
8868,FROZEN FOODS,9/15/15,147,1,1,23
8869,GROCERY I,9/15/15,2305,1,1,543
8870,GROCERY II,9/15/15,22,1,1,5
8871,MEATS,9/15/15,229.324,1,1,38
8872,POULTRY,9/15/15,279.631,1,1,27
8873,PRODUCE,9/15/15,2070.862,1,1,185
8874,SEAFOOD,9/15/15,25.168001,1,1,6
8875,BREAD/BAKERY,9/16/15,472.275,1,1,77
8876,EGGS,9/16/15,158,1,1,27
8877,FROZEN FOODS,9/16/15,139,1,1,22
8878,GROCERY I,9/16/15,2644,1,1,565
8879,GROCERY II,9/16/15,31,1,1,5
8880,MEATS,9/16/15,365.056,1,1,40
8881,POULTRY,9/16/15,299.724,1,1,27
8882,PRODUCE,9/16/15,3987.614,1,1,190
8883,SEAFOOD,9/16/15,30.311,1,1,7
8884,BREAD/BAKERY,9/17/15,377.051,1,1,69
8885,EGGS,9/17/15,116,1,1,25
8886,FROZEN FOODS,9/17/15,88,1,1,21
8887,GROCERY I,9/17/15,2140,1,1,536
8888,GROCERY II,9/17/15,27,1,1,6
8889,MEATS,9/17/15,211.56801,1,1,37
8890,POULTRY,9/17/15,234.169,1,1,25
8891,PRODUCE,9/17/15,2013.198,1,1,185
8892,SEAFOOD,9/17/15,13.786,1,1,5
8893,BREAD/BAKERY,9/18/15,475.707,1,1,75
8894,EGGS,9/18/15,148,1,1,25
8895,FROZEN FOODS,9/18/15,127,1,1,26
8896,GROCERY I,9/18/15,2537,1,1,558
8897,GROCERY II,9/18/15,26,1,1,6
8898,MEATS,9/18/15,630.349,1,1,47
8899,POULTRY,9/18/15,433.792,1,1,32
8900,PRODUCE,9/18/15,2381.875,1,1,191
8901,SEAFOOD,9/18/15,32.586,1,1,4
8902,BREAD/BAKERY,9/19/15,428.857,1,1,73
8903,EGGS,9/19/15,176,1,1,28
8904,FROZEN FOODS,9/19/15,153,1,1,25
8905,GROCERY I,9/19/15,2360,1,1,546
8906,GROCERY II,9/19/15,27,1,1,8
8907,MEATS,9/19/15,408.483,1,1,40
8908,POULTRY,9/19/15,340.905,1,1,30
8909,PRODUCE,9/19/15,2797.494,1,1,188
8910,SEAFOOD,9/19/15,27.442,1,1,6
8911,BREAD/BAKERY,9/20/15,144.183,1,1,48
8912,EGGS,9/20/15,82,1,1,22
8913,FROZEN FOODS,9/20/15,60,1,1,22
8914,GROCERY I,9/20/15,997,1,1,354
8915,GROCERY II,9/20/15,6,1,1,4
8916,MEATS,9/20/15,131.956,1,1,35
8917,POULTRY,9/20/15,166.426,1,1,32
8918,PRODUCE,9/20/15,1220.831,1,1,170
8919,SEAFOOD,9/20/15,11.656,1,1,5
8920,BREAD/BAKERY,9/21/15,482.581,1,1,70
8921,EGGS,9/21/15,148,1,1,29
8922,FROZEN FOODS,9/21/15,106.101,1,1,24
8923,GROCERY I,9/21/15,2311,1,1,535
8924,GROCERY II,9/21/15,20,1,1,6
8925,MEATS,9/21/15,271.36398,1,1,38
8926,POULTRY,9/21/15,317.619,1,1,30
8927,PRODUCE,9/21/15,2211.999,1,1,195
8928,SEAFOOD,9/21/15,29.638,1,1,5
8929,BREAD/BAKERY,9/22/15,425.857,1,1,63
8930,EGGS,9/22/15,152,1,1,29
8931,FROZEN FOODS,9/22/15,124,1,1,25
8932,GROCERY I,9/22/15,2378,1,1,539
8933,GROCERY II,9/22/15,22,1,1,4
8934,MEATS,9/22/15,248.082,1,1,36
8935,POULTRY,9/22/15,299.657,1,1,33
8936,PRODUCE,9/22/15,2398.699,1,1,188
8937,SEAFOOD,9/22/15,24.956,1,1,5
8938,BREAD/BAKERY,9/23/15,446.344,1,1,68
8939,EGGS,9/23/15,167,1,1,26
8940,FROZEN FOODS,9/23/15,125.093,1,1,24
8941,GROCERY I,9/23/15,2412,1,1,558
8942,GROCERY II,9/23/15,16,1,1,4
8943,MEATS,9/23/15,286.525,1,1,43
8944,POULTRY,9/23/15,313.466,1,1,32
8945,PRODUCE,9/23/15,4002.788,1,1,190
8946,SEAFOOD,9/23/15,32.234,1,1,7
8947,BREAD/BAKERY,9/24/15,365.848,1,1,63
8948,EGGS,9/24/15,111,1,1,24
8949,FROZEN FOODS,9/24/15,111,1,1,25
8950,GROCERY I,9/24/15,2129,1,1,516
8951,GROCERY II,9/24/15,32,1,1,5
8952,MEATS,9/24/15,224.178,1,1,35
8953,POULTRY,9/24/15,278.766,1,1,34
8954,PRODUCE,9/24/15,2292.331,1,1,184
8955,SEAFOOD,9/24/15,32.098,1,1,6
8956,BREAD/BAKERY,9/25/15,463.919,1,1,70
8957,EGGS,9/25/15,160,1,1,25
8958,FROZEN FOODS,9/25/15,150,1,1,23
8959,GROCERY I,9/25/15,2456,1,1,541
8960,GROCERY II,9/25/15,25,1,1,5
8961,MEATS,9/25/15,554.52,1,1,45
8962,POULTRY,9/25/15,459.689,1,1,33
8963,PRODUCE,9/25/15,2367.648,1,1,181
8964,SEAFOOD,9/25/15,48.22,1,1,6
8965,BREAD/BAKERY,9/26/15,438.352,1,1,71
8966,EGGS,9/26/15,202,1,1,27
8967,FROZEN FOODS,9/26/15,146.346,1,1,26
8968,GROCERY I,9/26/15,2495,1,1,576
8969,GROCERY II,9/26/15,29,1,1,7
8970,MEATS,9/26/15,253.871,1,1,40
8971,POULTRY,9/26/15,325.254,1,1,32
8972,PRODUCE,9/26/15,2772.667,1,1,188
8973,SEAFOOD,9/26/15,22.646,1,1,5
8974,BREAD/BAKERY,9/27/15,188.996,1,1,56
8975,EGGS,9/27/15,82,1,1,20
8976,FROZEN FOODS,9/27/15,51,1,1,14
8977,GROCERY I,9/27/15,1159,1,1,393
8978,GROCERY II,9/27/15,8,1,1,2
8979,MEATS,9/27/15,158.579,1,1,39
8980,POULTRY,9/27/15,164.472,1,1,27
8981,PRODUCE,9/27/15,1337.418,1,1,170
8982,SEAFOOD,9/27/15,9.043,1,1,5
8983,BREAD/BAKERY,9/28/15,424.892,1,1,71
8984,EGGS,9/28/15,163,1,1,25
8985,FROZEN FOODS,9/28/15,108,1,1,24
8986,GROCERY I,9/28/15,2189,1,1,529
8987,GROCERY II,9/28/15,5,1,1,3
8988,MEATS,9/28/15,296.498,1,1,40
8989,POULTRY,9/28/15,296.08,1,1,30
8990,PRODUCE,9/28/15,2616.545,1,1,192
8991,SEAFOOD,9/28/15,26.067001,1,1,5
8992,BREAD/BAKERY,9/29/15,421.229,1,1,67
8993,EGGS,9/29/15,142,1,1,27
8994,FROZEN FOODS,9/29/15,113,1,1,23
8995,GROCERY I,9/29/15,2271,1,1,537
8996,GROCERY II,9/29/15,15,1,1,3
8997,MEATS,9/29/15,268.687,1,1,40
8998,POULTRY,9/29/15,250.29,1,1,29
8999,PRODUCE,9/29/15,2262.665,1,1,190
9000,SEAFOOD,9/29/15,27.447,1,1,7
9001,BREAD/BAKERY,9/30/15,425.348,1,1,69
9002,EGGS,9/30/15,162,1,1,29
9003,FROZEN FOODS,9/30/15,113,1,1,25
9004,GROCERY I,9/30/15,3529,1,1,573
9005,GROCERY II,9/30/15,21,1,1,5
9006,MEATS,9/30/15,301.695,1,1,41
9007,POULTRY,9/30/15,321.053,1,1,32
9008,PRODUCE,9/30/15,3995.642,1,1,197
9009,SEAFOOD,9/30/15,29.097,1,1,7
9010,BREAD/BAKERY,10/1/15,405.097,1,1,70
9011,EGGS,10/1/15,123,1,1,26
9012,FROZEN FOODS,10/1/15,113,1,1,26
9013,GROCERY I,10/1/15,2715,1,1,631
9014,GROCERY II,10/1/15,36,1,1,5
9015,MEATS,10/1/15,222.459,1,1,41
9016,POULTRY,10/1/15,285.713,1,1,30
9017,PRODUCE,10/1/15,2139.658,1,1,193
9018,SEAFOOD,10/1/15,35.363,1,1,6
9019,BREAD/BAKERY,10/2/15,413.216,1,1,70
9020,EGGS,10/2/15,176,1,1,26
9021,FROZEN FOODS,10/2/15,159.784,1,1,26
9022,GROCERY I,10/2/15,2848,1,1,636
9023,GROCERY II,10/2/15,21,1,1,4
9024,MEATS,10/2/15,790.146,1,1,49
9025,POULTRY,10/2/15,487.555,1,1,31
9026,PRODUCE,10/2/15,2559.623,1,1,196
9027,SEAFOOD,10/2/15,48.821,1,1,6
9028,BREAD/BAKERY,10/3/15,564.952,1,1,73
9029,EGGS,10/3/15,205,1,1,28
9030,FROZEN FOODS,10/3/15,178,1,1,26
9031,GROCERY I,10/3/15,3093,1,1,654
9032,GROCERY II,10/3/15,18,1,1,7
9033,MEATS,10/3/15,295.864,1,1,42
9034,POULTRY,10/3/15,339.118,1,1,30
9035,PRODUCE,10/3/15,3002.384,1,1,200
9036,SEAFOOD,10/3/15,42.239998,1,1,7
9037,BREAD/BAKERY,10/4/15,189.945,1,1,54
9038,EGGS,10/4/15,73,1,1,24
9039,FROZEN FOODS,10/4/15,69,1,1,25
9040,GROCERY I,10/4/15,1300,1,1,478
9041,GROCERY II,10/4/15,4,1,1,3
9042,MEATS,10/4/15,127.496,1,1,37
9043,POULTRY,10/4/15,141.248,1,1,27
9044,PRODUCE,10/4/15,1411.559,1,1,187
9045,SEAFOOD,10/4/15,20.498001,1,1,3
9046,BREAD/BAKERY,10/5/15,456.194,1,1,71
9047,EGGS,10/5/15,146,1,1,25
9048,FROZEN FOODS,10/5/15,101,1,1,25
9049,GROCERY I,10/5/15,3839,1,1,643
9050,GROCERY II,10/5/15,28,1,1,5
9051,MEATS,10/5/15,385.62302,1,1,42
9052,POULTRY,10/5/15,350.665,1,1,30
9053,PRODUCE,10/5/15,2495.94,1,1,203
9054,SEAFOOD,10/5/15,12.076,1,1,4
9055,BREAD/BAKERY,10/6/15,382.203,1,1,68
9056,EGGS,10/6/15,117,1,1,27
9057,FROZEN FOODS,10/6/15,97,1,1,21
9058,GROCERY I,10/6/15,2626,1,1,626
9059,GROCERY II,10/6/15,13,1,1,4
9060,MEATS,10/6/15,288.06,1,1,42
9061,POULTRY,10/6/15,278.957,1,1,30
9062,PRODUCE,10/6/15,2222.605,1,1,195
9063,SEAFOOD,10/6/15,18.951,1,1,4
9064,BREAD/BAKERY,10/7/15,451.159,1,1,68
9065,EGGS,10/7/15,167,1,1,30
9066,FROZEN FOODS,10/7/15,118,1,1,22
9067,GROCERY I,10/7/15,2700,1,1,656
9068,GROCERY II,10/7/15,20,1,1,4
9069,MEATS,10/7/15,331.043,1,1,43
9070,POULTRY,10/7/15,338.594,1,1,29
9071,PRODUCE,10/7/15,3859.111,1,1,199
9072,SEAFOOD,10/7/15,38.336,1,1,6
9073,BREAD/BAKERY,10/8/15,406.205,1,1,66
9074,EGGS,10/8/15,126,1,1,28
9075,FROZEN FOODS,10/8/15,165,1,1,26
9076,GROCERY I,10/8/15,2564,1,1,605
9077,GROCERY II,10/8/15,15,1,1,5
9078,MEATS,10/8/15,294.199,1,1,42
9079,POULTRY,10/8/15,249.53,1,1,31
9080,PRODUCE,10/8/15,2452.551,1,1,197
9081,SEAFOOD,10/8/15,18.064,1,1,5
9082,BREAD/BAKERY,10/9/15,150.586,1,1,46
9083,EGGS,10/9/15,97,1,1,23
9084,FROZEN FOODS,10/9/15,59,1,1,15
9085,GROCERY I,10/9/15,1084,1,1,423
9086,GROCERY II,10/9/15,5,1,1,2
9087,MEATS,10/9/15,464.222,1,1,45
9088,POULTRY,10/9/15,195.103,1,1,26
9089,PRODUCE,10/9/15,1309.166,1,1,184
9090,SEAFOOD,10/9/15,14.599,1,1,5
9091,BREAD/BAKERY,10/10/15,365.167,1,1,65
9092,EGGS,10/10/15,137,1,1,26
9093,FROZEN FOODS,10/10/15,149,1,1,22
9094,GROCERY I,10/10/15,2052,1,1,587
9095,GROCERY II,10/10/15,3,1,1,2
9096,MEATS,10/10/15,146.497,1,1,37
9097,POULTRY,10/10/15,203.248,1,1,29
9098,PRODUCE,10/10/15,2006.743,1,1,183
9099,SEAFOOD,10/10/15,24.604,1,1,5
9100,BREAD/BAKERY,10/11/15,132.315,1,1,46
9101,EGGS,10/11/15,70,1,1,22
9102,FROZEN FOODS,10/11/15,43,1,1,19
9103,GROCERY I,10/11/15,995,1,1,439
9104,GROCERY II,10/11/15,6,1,1,2
9105,MEATS,10/11/15,89.533,1,1,28
9106,POULTRY,10/11/15,128.945,1,1,23
9107,PRODUCE,10/11/15,1008.312,1,1,176
9108,SEAFOOD,10/11/15,16.966,1,1,6
9109,BREAD/BAKERY,10/12/15,393.648,1,1,70
9110,EGGS,10/12/15,164,1,1,28
9111,FROZEN FOODS,10/12/15,117.484,1,1,23
9112,GROCERY I,10/12/15,2522,1,1,636
9113,GROCERY II,10/12/15,15,1,1,5
9114,MEATS,10/12/15,251.418,1,1,41
9115,POULTRY,10/12/15,336.848,1,1,29
9116,PRODUCE,10/12/15,2644.148,1,1,190
9117,SEAFOOD,10/12/15,15.904,1,1,5
9118,BREAD/BAKERY,10/13/15,374.751,1,1,70
9119,EGGS,10/13/15,119,1,1,22
9120,FROZEN FOODS,10/13/15,92.28,1,1,22
9121,GROCERY I,10/13/15,2312,1,1,600
9122,GROCERY II,10/13/15,16,1,1,4
9123,MEATS,10/13/15,233.91,1,1,40
9124,POULTRY,10/13/15,319.832,1,1,27
9125,PRODUCE,10/13/15,2478.313,1,1,197
9126,SEAFOOD,10/13/15,26.239,1,1,6
9127,BREAD/BAKERY,10/14/15,484.29102,1,1,69
9128,EGGS,10/14/15,149,1,1,24
9129,FROZEN FOODS,10/14/15,96.55,1,1,23
9130,GROCERY I,10/14/15,2755,1,1,640
9131,GROCERY II,10/14/15,18,1,1,4
9132,MEATS,10/14/15,278.383,1,1,39
9133,POULTRY,10/14/15,310.89502,1,1,27
9134,PRODUCE,10/14/15,3870.196,1,1,200
9135,SEAFOOD,10/14/15,24.525,1,1,5
9136,BREAD/BAKERY,10/15/15,352.156,1,1,66
9137,EGGS,10/15/15,98,1,1,21
9138,FROZEN FOODS,10/15/15,106,1,1,26
9139,GROCERY I,10/15/15,2238,1,1,601
9140,GROCERY II,10/15/15,29,1,1,3
9141,MEATS,10/15/15,313.611,1,1,40
9142,POULTRY,10/15/15,281.973,1,1,28
9143,PRODUCE,10/15/15,2205.487,1,1,191
9144,SEAFOOD,10/15/15,32.56,1,1,7
9145,BREAD/BAKERY,10/16/15,482.066,1,1,71
9146,EGGS,10/16/15,207,1,1,28
9147,FROZEN FOODS,10/16/15,143,1,1,24
9148,GROCERY I,10/16/15,3068,1,1,646
9149,GROCERY II,10/16/15,11,1,1,4
9150,MEATS,10/16/15,663.735,1,1,47
9151,POULTRY,10/16/15,486.327,1,1,30
9152,PRODUCE,10/16/15,2806.094,1,1,199
9153,SEAFOOD,10/16/15,52.832,1,1,6
9154,BREAD/BAKERY,10/17/15,447.029,1,1,72
9155,EGGS,10/17/15,183,1,1,29
9156,FROZEN FOODS,10/17/15,114,1,1,21
9157,GROCERY I,10/17/15,2909,1,1,656
9158,GROCERY II,10/17/15,17,1,1,4
9159,MEATS,10/17/15,333.244,1,1,43
9160,POULTRY,10/17/15,343.63998,1,1,31
9161,PRODUCE,10/17/15,2611.117,1,1,197
9162,SEAFOOD,10/17/15,29.646,1,1,6
9163,BREAD/BAKERY,10/18/15,190.927,1,1,62
9164,EGGS,10/18/15,95,1,1,22
9165,FROZEN FOODS,10/18/15,43,1,1,15
9166,GROCERY I,10/18/15,1454,1,1,480
9167,GROCERY II,10/18/15,9,1,1,3
9168,MEATS,10/18/15,120.002,1,1,30
9169,POULTRY,10/18/15,148.489,1,1,25
9170,PRODUCE,10/18/15,1639.977,1,1,186
9171,SEAFOOD,10/18/15,21.211,1,1,6
9172,BREAD/BAKERY,10/19/15,476.859,1,1,73
9173,EGGS,10/19/15,147,1,1,27
9174,FROZEN FOODS,10/19/15,113,1,1,25
9175,GROCERY I,10/19/15,2755,1,1,636
9176,GROCERY II,10/19/15,13,1,1,5
9177,MEATS,10/19/15,263.45898,1,1,37
9178,POULTRY,10/19/15,333.965,1,1,31
9179,PRODUCE,10/19/15,2578.024,1,1,190
9180,SEAFOOD,10/19/15,24.499,1,1,5
9181,BREAD/BAKERY,10/20/15,388.861,1,1,68
9182,EGGS,10/20/15,151,1,1,26
9183,FROZEN FOODS,10/20/15,126,1,1,25
9184,GROCERY I,10/20/15,2481,1,1,618
9185,GROCERY II,10/20/15,15,1,1,3
9186,MEATS,10/20/15,442.716,1,1,42
9187,POULTRY,10/20/15,308.336,1,1,29
9188,PRODUCE,10/20/15,2531.5989,1,1,199
9189,SEAFOOD,10/20/15,35.246,1,1,7
9190,BREAD/BAKERY,10/21/15,354.652,1,1,63
9191,EGGS,10/21/15,157,1,1,28
9192,FROZEN FOODS,10/21/15,133.731,1,1,24
9193,GROCERY I,10/21/15,2464,1,1,619
9194,GROCERY II,10/21/15,22,1,1,4
9195,MEATS,10/21/15,280.992,1,1,44
9196,POULTRY,10/21/15,342.988,1,1,32
9197,PRODUCE,10/21/15,3755.879,1,1,199
9198,SEAFOOD,10/21/15,43.354,1,1,7
9199,BREAD/BAKERY,10/22/15,351.192,1,1,66
9200,EGGS,10/22/15,127,1,1,23
9201,FROZEN FOODS,10/22/15,101,1,1,26
9202,GROCERY I,10/22/15,2154,1,1,593
9203,GROCERY II,10/22/15,20,1,1,6
9204,MEATS,10/22/15,266.061,1,1,42
9205,POULTRY,10/22/15,270.595,1,1,30
9206,PRODUCE,10/22/15,2045.374,1,1,182
9207,SEAFOOD,10/22/15,20.767,1,1,6
9208,BREAD/BAKERY,10/23/15,433.788,1,1,73
9209,EGGS,10/23/15,179,1,1,26
9210,FROZEN FOODS,10/23/15,143.516,1,1,24
9211,GROCERY I,10/23/15,2785,1,1,635
9212,GROCERY II,10/23/15,28,1,1,5
9213,MEATS,10/23/15,612.909,1,1,44
9214,POULTRY,10/23/15,443.859,1,1,30
9215,PRODUCE,10/23/15,2378.313,1,1,193
9216,SEAFOOD,10/23/15,86.106,1,1,7
9217,BREAD/BAKERY,10/24/15,374.401,1,1,63
9218,EGGS,10/24/15,162,1,1,28
9219,FROZEN FOODS,10/24/15,179,1,1,28
9220,GROCERY I,10/24/15,2296,1,1,610
9221,GROCERY II,10/24/15,22,1,1,6
9222,MEATS,10/24/15,231.439,1,1,41
9223,POULTRY,10/24/15,300.923,1,1,27
9224,PRODUCE,10/24/15,2668.981,1,1,193
9225,SEAFOOD,10/24/15,27.08,1,1,7
9226,BREAD/BAKERY,10/25/15,154.097,1,1,49
9227,EGGS,10/25/15,93,1,1,24
9228,FROZEN FOODS,10/25/15,81.081,1,1,20
9229,GROCERY I,10/25/15,1183,1,1,465
9230,GROCERY II,10/25/15,8,1,1,5
9231,MEATS,10/25/15,116.504,1,1,36
9232,POULTRY,10/25/15,166.462,1,1,27
9233,PRODUCE,10/25/15,1470.449,1,1,185
9234,SEAFOOD,10/25/15,18.616,1,1,5
9235,BREAD/BAKERY,10/26/15,418.907,1,1,70
9236,EGGS,10/26/15,161,1,1,25
9237,FROZEN FOODS,10/26/15,145,1,1,23
9238,GROCERY I,10/26/15,2323,1,1,613
9239,GROCERY II,10/26/15,22,1,1,4
9240,MEATS,10/26/15,273.041,1,1,42
9241,POULTRY,10/26/15,293.328,1,1,28
9242,PRODUCE,10/26/15,2576.102,1,1,197
9243,SEAFOOD,10/26/15,23.594,1,1,5
9244,BREAD/BAKERY,10/27/15,420.841,1,1,72
9245,EGGS,10/27/15,150,1,1,27
9246,FROZEN FOODS,10/27/15,110.004,1,1,28
9247,GROCERY I,10/27/15,2331,1,1,599
9248,GROCERY II,10/27/15,17,1,1,4
9249,MEATS,10/27/15,359.856,1,1,43
9250,POULTRY,10/27/15,327.284,1,1,31
9251,PRODUCE,10/27/15,2430.307,1,1,194
9252,SEAFOOD,10/27/15,23.411,1,1,6
9253,BREAD/BAKERY,10/28/15,462.412,1,1,72
9254,EGGS,10/28/15,153,1,1,27
9255,FROZEN FOODS,10/28/15,108,1,1,22
9256,GROCERY I,10/28/15,3331,1,1,624
9257,GROCERY II,10/28/15,25,1,1,5
